Committers

mkersten,
relves,
spingel,
hbershadska,
dgreen

Third Party Software

name including version, IPzilla #, directory location or jar file, license name and version, usage

2008-01-09, tasks,		191726, Frank Becker,		<50,		spingel,	use strike-through font for resolved dependent tickets
2008-01-11, tasks,		215057, Shawn Minto,		<50,		relves,		add support for pre and post task activation
2008-01-15, bugzilla,	212484, Frank Becker,		<200, 		relves,		move qacontact field to Person section
2008-01-17, jira,		203555,Wesley Coelho,		<10, 		spingel,	submit custom fields when creating jira issues
2008-01-22, bugzilla,	215071, Willian Mitsuda,	<100,		mkersten,	report subentries
2008-01-23, tasks,		152211, Maarten Meijer,		<10,		mkersten,	clone of local
2008-01-23, tasks,		167941, Frank Becker,		<50,		spingel,	use strike-through font for hyperlinks to resolved bugs
2008-01-23, bugzilla,	181190, Frank Becker,		<10,		relves,		fix escaping of characters
2008-01-23, bugzilla,	215910, Frank Becker,		<10,		relves,		update to use of Apache's StringEscapeUtils for html escaping 
2008-01-26, tasks,		165968, Frank Becker,		<200,		relves,		comment ordering in task editor
2008-01-26, xplanner,	211101, Helen Bershadskaya,	<250,		relves,		add support for time submission from xplanner editor
2008-01-28, tasks,		165986, Frank Becker,		<50,		relves,		grayed out sort direction icons and refactoring	
2008-02-01, context,	204951, Shawn Minto,		<10,		mkersten,	enablement fix
2008-02-06, tasks,		168377, Willian Mitsuda,	<200,		relves,		add attachment size to task editor
2008-02-06, jira,		217008, Willian Mitsuda,	<10,		relves,		add attachment size field to jira task data
2008-02-06, tasks,		209327, Remy Chi Jian Suen, <20,		relves,		stream based api for task list writer
2008-02-07, tasks,		217630, Jacek Pospychala,	<50,		relves,		run stack trace type detection in job 
2008-02-12, tasks,		217587, Leo Dos Santos,		<10,		spingel,	key-binding fix for Mac OS X for opening tasks
2008-02-15, bugzilla,	213077, Frank Becker,		<100,		relves,		implement BugzillaTaskDataHandler.initializeTaskData()
2008-02-18, tasks,		215136, Shawn Minto,		<10,		spingel,	unminimize workbench when opening task from notification window  
2008-02-19, tasks,		205238, Maarten Meijer,		<10,		spingel,	show warning when dropping multiple files
2008-02-20, tasks,		195691, Willian Mitsuda,	<250,		mkersten,	color selector
2008-02-20, tasks,		209897, Willian Mitsuda,	<250,		mkersten,	screenshot preview
2008-02-20, tasks,		195691, Willian Mitsuda,	<250,		mkersten,	markup support
2008-02-21, tasks,		217247, Maarten Meijer,		<10,		spingel,	enable binding for delete key in repositories view
2008-02-21, tasks,		219745, Frank Becker,		<10,		spingel,	display warning message if task editor is not fully loaded
2008-02-21, tasks,		217344, Willian Mitsuda,	<250,		spingel,	support filtering by working set in open task dialog
2008-02-21, tasks,		168377, Willian Mitsuda,	<50,		spingel,	use KB instead of kB to display attachment sizes 
2008-02-21, tasks,		212285, Shawn Minto,		<250,		mkersten,	remove from context fix
2008-02-21, context,	205124,	Tracy Mew,			<250,		mkersten,	context search popup (contains copied Platform code)
2008-02-27, tasks,		220096, Leo Dos Santos,		<10,		spingel,	do not show password prompt when system dialog is open
2008-02-27, xplanner,	211101, Helen Bershadskaya,	<100,		mkersten,	layout fix

------------------------- 2.2 -------------------------

2007-11-08, tasks,		206688,	Willian Mitsuda,	<100,		mkersten,	screenshot capture fixes
2007-11-14, bugzilla,	209257,	Frank Becker,		<10,		relves,		remove unused constant
2007-11-14,	bugzilla,	152869, Frank Becker,		<200,		relves,		new bug from failed JUnit test
2007-11-14,	tasks,		209402, Frank Becker,		<200,		spingel,	add support for cloning task data attribues 
2007-11-15, tasks,		207498, Maarten Meijer,		<50,		relves,		auto update configuration max every 24hrs 
2007-11-16, tasks,		203602,	Willian Mitsuda,	<100,		mkersten,	screenshot capture improvements
2007-11-18, bugzilla,	209073, Frank Becker,		<100,		relves,		additional attributes added to new bug editor
2007-11-18, bugzilla,	209250, Frank Becker,		<10,		relves,		content assist for Bugzilla 3.1 assignedTo field
2007-11-19, tasks,		189313, Leo Dos Santos,		<10,		spingel,	task list tooltip alignment fix for Mac OS X
2007-11-19, tasks,		169426, Frank Becker,		<250,		spingel,	create new tasks from comments
2007-11-20, jira,		207567,	George Lindholm,	<100,		spingel,	fix for infinite loop in html to text converter
2007-11-21, bugzilla,	207524, Frank Becker,		<250,		relves,		new subtask creation support
2007-11-22, tasks,		169426, Frank Becker,		<200,		spingel,	test case for creating new tasks from comments
2007-11-26, tasks,		208363,	George Lindholm,	<300,		relves,		second level priority sort by id/summary 
2007-11-26, tasks,		209409, Willian Mitsuda,	<100,		relves,		hyperlink duplication fix
2007-11-26, tasks,		209572, Chris Aniszczyk,	<250,		spingel,	restore selection when opening attachment wizard 
2007-11-26, tasks,		210287,	Willian Mitsuda,	<10,		mkersten,	task creation fix
2007-11-26, bugzilla,	205909, Frank Becker,		<10,		relves,		local users support for bugzilla 3.0		
2007-11-27,	tasks,		189476,	Leo Dos Santos,		<250,		mkersten,	UI legend layout fixes
2007-11-27, tasks,		193849, Willian Mitsuda,	<250,		mkersten,	open task dialog improvements
2007-11-29, sandbox,	210639, Maarten Meijer,		<250,		spingel,	show additional information on property pages 
2007-11-29, tasks,		199678, Frank Becker,		<20,		relves,		summary field converted to text viewer
2007-11-30, bugzilla,	206510, Frank Becker,		<200,		relves,		language template support for bugzilla
2007-11-30,	tasks,		211080,	Leo Dos Santos,		<100,		spingel,	drag and drop fixes for Mac OS X
2007-11-30, monitor,	211526, George Lindholm,	<10,		relves,		usage wizard rollover fix
2007-12-04, xplanner,	211827, Helen Bershadskaya,	<200,		spingel,	prompt user for credentials when opening query dialog
2007-12-04, tasks,		205123,	Michael Valenta,	<10,		relves,		task repository matching fix
2007-12-04, tasks,		211802,	Michael Valenta,	<20,		relves,		allow addition of call to addRepository from non-UI thread
2007-12-04, bugzilla,	206510, Frank Becker,		<100,		relves,		refactor en template to en (default)
2007-12-04, tasks,		210684, Shawn Minto,		<100,		spingel,	disable actions for offline repositories	
2007-12-05,	bugzilla,	206510, Frank Becker,		<10,		relves,		code clean up
2007-12-06,	bugzilla,	206510, Frank Becker,		<20,		relves,		language support for bugzilla history
2007-12-07, tasks,		202817, Shawn Minto,		<100,		mkersten,	fix for delete
2007-12-10, tasks,		212215, Shawn Minto,		<250,		spingel,	add ability to remove the default mylyn status handler
2007-12-12, tasks,		209407,	Shawn Minto,		<250,		mkersten,	search view groupings
2007-12-12, tasks,		208265, Kevin Bracey,		<200,		mkersten,	editor close fix
2007-12-19, bugzilla,	212352, Frank Becker,		<10,		relves,		some fields not sent correctly affecting bugzilla 3.1 reassignment
2007-12-19, bugzilla,	213110, Frank Becker,		<50,		relves,		make testReassign31 more robust
2007-12-19, bugzilla,	213522, Frank Becker,		<50,		relves,		make testReassign22 and testReassign30 more robust
2007-12-12, context,	215055,	Shawn Minto,		<100,		mkersten,	focus performance

------------------------- 2.2M -------------------------

2007-10-01, tasks		204511, Ketan Padegaonkar,	<10,		mkersten,	schema fix   
2007-10-04, bugzilla,	196056, Maarten Meijer,		<50,		relves,		add gzip stream support for repository config retrieval
2007-10-04, tasks,		205213, Maarten Meijer,		<50,		relves,		set user agent on web client
2007-10-04, tasks,		205206, Ketan Padegaonkar,	<10,		relves,		fixed npe in TaskFactory  	
2007-10-04, tasks,		198614,	Frank Becker,		<10,		relves,		eliminate redundant duplicate detection code
2007-10-05, bugzilla,	196056, Maarten Meijer,		<10,		relves,		support for gzipped repository configuration
2007-10-09, monitor,	205838, Shawn Minto,		<250,		mkersten,	monitor improvements	
2007-10-11, tasks,		203140,	Leo Dos Santos,		<10,		relves,		enable attributes section override	
2007-10-11, bugzilla,	173352, Frank Becker,		<500,		relves,		bugzilla multiple language support 
2007-10-11, tasks,		205213, Maarten Meijer,		<50,		relves,		improve Mylyn/httpclient user agent id
2007-10-11, tasks,		205708, Maarten Meijer,		<500,		relves,		improve Mylyn support for gzipped response streams
2007-10-11, bugzilla,	205947, Shawn Minto,		<10,		relves,		fixed exception when no configuration data exists
2007-10-16, bugzilla,	173352, Frank Becker,		<10,		relves,		bugzilla multiple language support (code cleanup)
2007-10-16, xplanner,	205218, Helen Bershadskaya,	<200,		relves,		allow specifying time in a XPlanner Editor field
2007-10-16, tasks,		206396, Frank Becker,		<10,		relves,		comment reply not visible when opened from outline
2007-10-16, tasks,		206390,	Willian Mitsuda,	<10,		mkersten,	prefs fixes
2007-10-18, tasks,		203796, Willian Mitsuda,	<100,		mkersten,	URL copying
2007-10-23, tasks,		203796, Willian Mitsuda,	<250,		mkersten,	comment coloring
2007-10-23, core,		207069, Shawn Minto,		<10,		relves,		fix swt exception on viewer shutdown
2007-10-24, context,	204495, Shawn Minto,		<100, 		mkersten,	context API candidate
2007-10-25,	tasks,		207334,	Shawn Minto,		<10,		relves,		fix drag and drop hit within query moving to uncategorized
2007-10-25, tasks,		206970,	Willian Mitsuda,	<10,		relves,		comment coloring code improvement
2007-10-31,	context,	208247,	Shawn Minto,		<250,		mkersten,	context API improvements
2007-11-01, context,	201144, Jakub Jurkiewicz,	<100,		mkersten,	focus for bookmarks
2007-11-01, xplanner,	207884,	Helen Bershadskaya, <20,		relves,		fix new task addition default to current user
2007-11-06, tasks,		207598,	Nathan Hapke,		<10,		spingel,	make task list tooltip code reusable
2007-11-07, tasks,		208819, Chris Aniszczyk,	<100,		mkersten,	report as bug fix
2007-11-07, sandbox,	208275, Maarten Meijer,		<250,		mkersten, 	properties page addition

------------------------- 2.1 -------------------------

2007-09-07, xplanner,	201970,	Helen Bershadskaya, <10,		mkersten,	search page fix
2007-09-19, tasks,		161646, Maarten Meijer,		<250,		mkersten,	cloning
2007-09-19, tasks,		189170, Jevgeni Holodkov,	<100,		mkersten,	text fix
2007-09-20, tasks,		203378, Shawn Minto,		<100,		mkersten,	subtasks fix
2007-09-20, tasks,		203479, Shawn Minto,		<100,		mkersten,	collapse button
2007-09-20, tasks,		196029, Jevgeni Holodkov,	<250,		mkersten,	import action
2007-09-25,	tasks,		204342, Shawn Minto,		<10,		relves,		fix drag and drop in Scheduled mode
2007-09-26, tasks,		204608, Leo Dos Santos,		<20,		relves,		fix for export of task/query under linux and mac
2007-09-27,	tasks,		204832, Shawn Minto,		<20,		relves,		task id field disablement in search page

------------------------- 2.1M1 -------------------------

2007-07-04, tasks,		186682,	Willian Mitsuda,	<100,		mkersten,	prefernece opening fix
2007-07-06, context,	195052, Toomas Romer,		<100,		mkersten,	action fix
2007-07-06, tasks,		160572,	Balazs Brinkus,		<250,		mkersten,	screenshot tool
2007-07-06, tasks,		195448,	Willian Mitsuda,	<10,		mkersten,	id fix
2007-07-06, web site,	195508,	Jacek Pospychala, 	<10,		mkersten,	redirect
2007-07-06, bugzilla,	195080,	Meghan Allen,		<100,		mkersten,	length fix
2007-07-07, tasks,		191114, Xiaoyang Guan,		<250,		relves,		wiki preview for TracTaskEditor  
2007-07-10, context,	186682, Willian Mitsuda,	<100,		mkersten,	highlighters fix
2007-07-10, tasks,		191114, Xiaoyang Guan,		<100,		relves,		description wiki preview pulled up into AbstractRepositoryTaskEditor  
2007-07-11, bugzilla,	168895, Shawn Minto,		<200,		relves,		keyword selection dialog for bug editor
2007-07-11, tasks,		196205, Shawn Minto,		<100,		mkersten,	title fix
2007-07-11, tasks,		196244, Shawn Minto,		<10,		mkersten,	editor fix 
2007-07-13, core,		166203,	Matthew Beermann,	<250,		mkersten,	maven poms
2007-07-13, tasks,		196209,	Leo Dos Santos,		<100,		mkersten,	welcome fix
2007-07-19, tasks,		168895, Shawn Minto,		<10,		relves,		resizable keywords dialog
2007-07-24, tasks,		195721, Frank Becker,		<10,		relves,		eliminate unnecessary selection in combos on mac
2007-07-24, tasks,		195916, Xiaoyang Guan,		<100,		relves,		open links in wiki preview in separate editor
2007-07-26, tasks,		195721, Frank Becker,		<10,		relves,		fix selection of combo fields on mac
2007-07-27, tasks,		198140, Shawn Minto,		<10,		relves,		mylyn monitor stop failed resolved
2007-07-27, tasks,		174473, Balazs Brinkus,		<200,		relves,		create new query when adding new task repository 
2007-07-28,	tasks,		196585,	Xiaoyang Guan,		<1000,		spingel,	Java wrapper for TracXmlRpcPlugin wiki API
2007-07-28, tasks,		189514, Jevgeni Holodkov,	<200,		relves,		clone query in task list 
2007-07-31, trac,		196585, Xiaoyang Guan,		<250,		spingel,	make identifiers consistent with project conventions and and clean up wiki API
2007-07-31, bugzilla,	198213, Raphael Ackermann,	<10,		relves,		accessibility improvements in query wizard
2007-07-31, tasks,		198145, Shawn Minto,		<100,		relves,		fix content assist ordering and 'Z' problem
2007-08-01, tasks,		165359, Shawn Minto,		<10,		relves,		fix new comment fill vertical 
2007-08-02, tasks,		198017, Xiaoyang Guan,		<500,		spingel,	added dialog for opening wiki pages
2007-08-02, tasks,		189518, Jevgeni Holodkov,	<500,		relves,		repositories included with query export
2007-08-02, tasks,		196683, Jevgeni Holodkov,	<100,		relves,		drag queries into task list
2007-08-08, bugzilla,	198213, Raphael Ackermann,	<20,		relves,		accessibility improvements in query wizard and task search
2007-08-08, tasks,		198590, Leo Dos Santos,		<10,		relves,		planning perspective id correction
2007-08-09, web,		198907, George Lindholm,	<50,		relves,		improve support for NTLM authentication
2007-08-13, tasks,		194936, Frank Becker,		<50,		relves,		added attachment table tooltip support
2007-08-14, tasks,		195514, Raphael Ackermann,	<100,		relves,		upgrade summary field to text viewer
2007-08-14, tasks,		198526, Raphael Ackermann,	<10,		relves,		focus on summary field upon open new bug editor
2007-08-15, tasks,		200072,	Shawn Minto,		<10,		relves,		AbstractTaskContainer.contains should return true if subtask is contained
2007-08-17, bugzilla,	198492, Frank Becker,		<50,		relves,		don't selected component for new bug reports
2007-08-20, tasks,		200622, Shawn Minto,		<10,		relves,		OpenCorrespondingTaskAction not opening browser in ui thread
2007-08-22, tasks,		200702, Shawn Minto,		<50,		mkersten,	subtasks label provider fix
2007-08-22, tasks,		200851, Shawn Minto,		<50,		mkersten,	offline repository fix
2007-08-22, bugzilla,	198027, Frank Becker,		<100,		relves,		Support reassignment on Bugzilla 3.1
2007-08-22, xplanner,	196398,	Helen Bershadskaya,	<50,		mkersten, 	static access fixes
2007-08-22, xplanner,	197407,	Helen Bershadskaya,	0,			mkersten, 	removed unused classes
2007-08-22, xplanner,	198976,	Helen Bershadskaya,	<10,		mkersten, 	disabled reply links
2007-08-22, trac,		200114, Xiaoyang Guan,		<500,		spingel,	provide version history of a wiki page
2007-08-22, trac,		200117, Xiaoyang Guan,		<250,		spingel,	support spell checking and hyperlink detection in the wiki editor
2007-08-22, tasks,		198801, Maarten Meijer,		<10,		mkersten,	null check for working sets
2007-08-23, tasks,		199673, Raphael Ackermann,	<10,		mkersten,	rename fix
2007-08-24, xplanner,	196700,	Helen Bershadskaya,	<250,		mkersten, 	new task editor
2007-08-24, tasks,		199930, Shawn Minto,		<20,		relves,		open task in browser fix
2007-08-24, tasks,		200608,	Shawn Minto,		<50,		relves,		date picker strange time fix
2007-08-24, bugzilla,	161457, Frank Becker,		<50,		relves,		support bugzilla 3.0 custom resolutions
2007-08-26, context,	195580,	David Green,		<50,		mkersten,	manipulation extensibility
2007-08-29, bugzilla,	159397, Maarten Meijer,		<150,		relves,		platform autodetection improvements
2007-08-29, xplanner,	196909,	Helen Bershadskaya,	<10,		relves, 	xplanner http auth support
2007-08-30, xplanner,	201464, Helen Bershadskaya,	<150,		relves, 	xplanner new task editor story corruption
2007-08-31, bugzilla,	201151, Frank Becker,		<50,		relves,		disallow accidental use of validation string as repository version
2007-09-04, bugzilla,	201642, Frank Becker,		<100,		relves,		unit test coverage bugzilla owner reassignment
2007-09-10, tasks,		196444, Nathan Hapke,		<100,		relves,		change in proxy settings not taking effect (cached proxy settings)
2007-09-11, tasks,		196029, Jevgeni Holodkov,	<200,		relves,		Task exporting/importing core + d&d with tests
2007-09-11, tasks,		202842,	Shawn Minto,		<10,		relves,		repository search page showing wrong fields for given repository
2007-09-11, tasks,		202502, Shawn Minto,		<50,		relves,		repository settings page advance section should be optional
2007-09-12, xplanner,	196523, Helen Bershadskaya,	<10,		relves,		unit test updates
2007-09-13,	xplanner,	203174,	Helen Bershadskaya,	<100,		relves,		fixed tasks being dropped from xplanner queries
2007-09-13,	tasks,		195311, Shawn Minto,		<10,		relves,		fixed query fails to show incoming if only sub task has incoming 

------------------------- 2.0 (Europa) -------------------------

2.0M1
2007-01-05, tasks,		164661,	Willian Mitsuda,	<100,		mkersten,	open of multiple tasks
2007-01-05, tasks,		165169,	Willian Mitsuda,	<100,		mkersten,	fix image preview scrolling
2007-01-21, monitor,	170979, Meghan Allen,		<10, 		mkersten,	off-by one fix
2007-01-21, monitor,	170981, Meghan Allen,		<10, 		mkersten,	formatting fix
2007-01-23, tasks,		170450,	Dmitry Stadnik,		<10,		mkersten,	mac font fix  
2007-01-26, tasks,		168652,	Hasan Ceylan,		<100,		relves,		Turkish local fix
2007-02-01, web site,	170427, Alex Blewitt,		<10,		mkersten,	download page fix
2007-02-01, jira,		165389,	Brock Janiczak,		<4000,		mkersten,	jira core services contribution (IPZilla CQ 1117)
2007-02-05, monitor,	172768, Brian de Alwis,		<100,		mkersten, 	workbench shutdown fix
2007-02-06,	monitor,	165822, Brian de Alwis,		<250,		mkersten,	monitor logging cleanup
2007-02-07,	monitor,	165820, Brian de Alwis,		<100,		mkersten,	xml conversion fix
2007-02-09, tasks,		173171, Andrew Overholt,	<10,		mkersten,	@Override fix
2007-02-09,	tasks,		168073, Shawn Minto,		<10,		relves,		accept all ssl certs
2007-02-12,	bugzilla,	173575, John Anvik,			<250,		relves,		Bugzilla task history (headless)
2007-02-14, tasks,		173991,	Juerg Billeter,		<100,		mkersten, 	URL-based repository task creation
2007-02-15, core,		174357,	Shawn Minto,		<10,		mkersten,	startup fix
2007-02-16, bugzilla,	174363,	John Anvik,			<100,		relves,		TaskRevision objects missing data
2007-03-02, tasks,		168756, Willian Mitsuda,	<100,		mkersten,	search page opening

2.0M2
2007-02-20, tasks,		174358,	Shawn Minto,		<250,		relves,		Task kind added to RepositoryTaskData 
2007-02-21, tasks,		174864,	Shawn Minto,		<250,		relves,		extension for automatic repository creation
2007-03-01, bugzilla,	175003,	John Anvik,			<100,		relves,		TaskHistory serialization
2007-03-12, bugzilla,	175771,	John Anvik,			<10,		relves,		QueryHitCollector reset
2007-03-13, tasks,		177240,	Benjamin Pasero,	<10,		relves,		Allow to open multiple tasks at once
2007-03-14, tasks,		175826,	Juerg Billeter,		<100,		relves,		Adding task repository not respecting userManaged
2007-03-14, tasks,		177320,	Michael Valenta,	<250,		mkersten,	proxy settings
2007-03-14,	tasks,		176300,	Michael Valenta,	<10,		mkersten,	grid layout fix
2007-03-14, bugzilla,	177237,	Shawn Minto,		<10,		relves,		Incorrect status message after validation
2007-03-15, tasks,		173990, Juerg Billeter,		<250,		mkersten,	customizable editor IDs
2007-03-16, tasks,		176669,	Benjamin Pasero,	<250,		mkersten,	category gradients
2007-03-16, tasks,		176133, Meghan Allen,		<250,		mkersten,	view file button
2007-03-16,	tasks,		175873, Meghan Allen,		<250,		mkersten,	editor fix
2007-03-18,	tasks,		176740,	Jean Michel Lemieux,<250,		mkersten,	notification suppression
2007-03-21,	tasks,		161458,	Leo Dos Santos,		<100,		relves,		favicon download support
2007-03-22, sandbox,	170540,	Meghan Allen,		<250,		mkersten,	servlet fixes
2007-03-22, monitor,	176133,	Meghan Allen,		<250,		mkersten,	view file fixes
2007-03-26, java,		179176,	Wayne Beaton,		<10,		mkersten,	tooltip typo fix
2007-03-27, tasks,		179598,	Shawn Minto,		<10,		relves,		template repositories being added twice
2007-03-28, tasks,		179618,	Shawn Minto,		<100,		relves,		Abstract editor cleanup and ability to override createAttributes
2007-03-28, tasks,		179829,	Shawn Minto,		<10,		mkersten,	task editor date format extensibility
2007-03-29,	resources,	178931,	Fabio Zadrozny,		<250,		mkersten,	default resource exclusions
2007-03-29,	resources,	178931,	Fabio Zadrozny,		<100,		mkersten,	adaptiation to resources
2007-03-29, monitor,	173961, Meghan Allen,		<250,		mkersten,	montitor log rollover
2007-03-30, context,	173727,	Igor Fedorenko,		<250,		mkersten,	expansion preference
2007-03-30,	tasks,		162222,	Leo Dos Santos,		<100,		relves,		multi-monitor notification position fix
2007-03-30,	tasks,		166990,	Leo Dos Santos,		<100,		relves,		multi-monitor tooltip position fix
2007-03-30, tasks,		179076,	Shawn Minto,		<20,		relves,		Focus on summary for new repository task editor
2007-03-30, bugzilla,	179576,	Shawn Minto,		<10,		relves,		Support status whiteboard field
2007-03-30, context,	174671,	Shawn Minto,		<10,		mkersten,	opening fix
2007-03-30, tasks,		180252,	Shawn Minto,		<10,		mkersten,	root category fix

2.0M3
2007-04-02, tasks,		180487, Boris Pruessmann,	<100,		relves,		content assist support for task editor
2007-04-02, tasks,		180561, Shawn Minto,		<10,		relves,		search for duplicates only available if connector supports
2007-04-05, monitor,	179144, Meghan Allen,		<250,		mkersten,	monitor job fixes
2007-04-02, tasks,		180561, Shawn Minto,		<10,		relves,		search for duplicates only available if connector supports
2007-04-05, monitor,	179144, Meghan Allen,		<250,		mkersten,	monitor job fixes
2007-04-05, monitor,	179144, Meghan Allen,		<250,		mkersten,	monitor job fixes
2007-04-13, tasks,		182398, Shawn Minto,		<10			mkersten,	open fix
2007-04-13, tasks,		180487,	Boris Pruessmann,	<250,		mkersten,	context assist
2007-04-13, tasks,		172021,	Lubos Pochman,		<100,		relves,		support deletion of comments and attachments in editor
2007-04-14, tasks,		182369,	Shawn Minto,		<50,		relves,		port detection in url
2007-04-16, monitor,	178604, Meghan Allen,		<250,		mkersten,	monitor file fixes
2007-04-20,	tasks,		183128, Tobias Widmer,		<100,		mkersten,	dnd fix
2007-04-20,	tasks,		180850,	Bryan Hunt,			<100,		mkersten,	layout fix
2007-04-25, tasks,		177891,	Benjamin Pasero,	<100,		mkersten,	laout improvement
2007-04-25, tasks,		182762,	Shawn Minto,		<250,		relves,		busy indication on editor tab
2007-04-26, tasks,		184269,	Shawn Minto,		<50,		relves,		fix for due dates disabled even when connector doesn't support
2007-04-27, tasks,		184469,	Meghan Allen,		<250,		mkersten,	monitor fixes
2007-05-01, tasks,		184961, Andrew Overholt,	<10,		mkersten, 	typo fix
2007-05-02, tasks,		185190,	Shawn Minto,		<50,		relves,		copy details fix 
2007-05-08, monitor,	179146,	Meghan Allen,		<250,		mkersten,	automatic prompting
2007-05-08, tasks,		181957,	Shawn Minto,		<10,		relves,		filter key codes in filtered mode
2007-05-09, bugzilla,	170452, Frank Becker,		<100,		mkersten,	mac selection fix
2007-05-09, monitor,	184564, Meghan Allen,		<250,		mkersten,	stats fix
2007-05-11, tasks,		180487,	Shawn Minto,		<250,		mkersten,	content assist fix
2007-05-11, tasks,		185380, Shawn Minto,		<250,		mkersten,	tool tip improvements

2.0RC0
2007-05-23, tasks,		187097, Willian Mitsuda,	<20,		relves,		fix quoting of empty lines
2007-05-27,	doc,		185863,	Balazs Brinkus,		<250,		mkersten,	universal intro
2007-05-29, trac,		189411,	Erik Pearson,		<100,		mkersten, 	trac attachment fix
2007-05-29, xplanner,	130240, Helen Bershadskaya,	<4000,		mkersten,	CodeGear XPlanner contribution (IPZilla CQ 1321)
2007-06-04, tasks, 		189743,	Greg Gibeling,		<10,		mkersten,	command char fix
2007-06-04, tasks,		188543,	Frank Becker,		<100,		mkersten,	platform selection fix
2007-06-04, tasks,		188415, Leo Dos Santos,		<100,		mkersten,	positioning fix
2007-06-04, tasks,		165380, Willian Mitsuda,	<250,		mkersten,	editor linking
2007-06-06,	tasks,		144161,	Leo Dos SAntos,		<250,		mkersten,	task trim
2007-06-13, tasks		188429, Shawn Minto,		<100,		mkersten, 	resource leak fixes
2007-06-13, tasks		192064, Shawn Minto,		<10,		relves, 	incoming not showing in archive
2007-06-13,	tasks,		144161,	Leo Dos Santos,		<100,		relves,		task trim improvements including popup menu
2007-06-13, tasks,		165380, Willian Mitsuda,	<20,		relves,		add Show in Task List to editor popup
2007-06-13, monitor,	188499,	Meghan Allen,		<250,		mkersten,	monitor servlet fix
2007-06-15, tasks,		192883, Balazs Brinkus,		<10,		mkersten,	ID fix
2007-06-15, tasks,		186493,	Leo Dos Santos,		<250,		mkersten,	working set switcher
2007-06-15, help,		192807, Balazs Brinkus,		<100,		mkersten,	help improvements
2007-06-17, context,	193003,	Christian Dupuis,	<10,		mkersten,	interest filter extensibilty
2007-06-18,	tasks,		193083,	Tomasz Zarna,		<10,		mkersten,	Go Into fix
2007-06-19, context,	192059, David Green,		<100,		mkersten,	exposed bridge adding

2.0RC2
2007-06-21, web,		193447, Frank Becker,		<10,		relves,		web additional settings section layout improvements
2007-06-21, tasks,		193841, Shawn Minto,		<20,		relves,		open of remote bug reports from url
2007-06-24, doc,		194116,	Mark Phippard,		<10,		mkersten,	doc fixes
2007-06-24, tasks,		172699,	Balazs Brinkus,		<250,		mkersten,	query creatino
2007-06-26, monitor, 	194072, Mehgan Allen,		<100,		mkersten,	monitor fix
2007-06-26, tasks,		194365, Frank Becker,		<10,		mkersten,	wizard fix
2007-06026,	tasks,		194519,	Leo Dos Santos,		<10,		mkersten,	mac toolitp fix




------------------------- 0.4.10 - 1.0.1 -------------------------

0.4.10
date, 		component,	bug, 	contributor name, 	size (LOC), committer, 	description
2006-02-28, tasklist,  	129511,	Eugene Kuleshov,	<100,		mkersten,	key comparison
2006-03-02, bugzilla, 	129459,	Ian Whalley, 		<10,		mkersten,	charset fix
2006-03-02, bugzilla, 	116514,	Ian Whalley, 		<100,		mkersten,	IBM JDK support
2006-03-07, ui,			128567, Wang Bin,			<10,		mkersten,	clean-up of interest filter addition
2006-03-07, ui,			130698, Wang Bin,			<10,		mkersten,	redraw optimization
2006-03-07, ui,			128569, Wang Bin,			<10,		mkersten,	control flow optimization
2006-03-09, tasklist,	130459,	Eugene Kuleshov, 	<100,		mkersten,	support for non-URL based repositories
2006-03-15, bugzilla, 	130435, Ian Whalley,		<10,		mkersten,	NPE guards 

0.5.0
date, 		component,	bug, 	contributor name, 	size (LOC), committer, 	description
2006-03-28, jira,		133483,	Brock Janiczak,		<10,		mkersten,	switch to selection listeners
2006-03-28, ide,		131422,	Brock Janiczak,		<10,		mkersten,	3.2M6 API port
2006-03-28, bugzilla,	134352,	Brock Janiczak,		<10,		mkersten,	query layout
2006-04-04, monitor,	133233, Brian De Alwis,		<100,		mkersten,	made obfuscation optional 
 
0.5.1 
2006-04-18, ide,		136899,	Brock Janiczak,		<10,		mkersten,	3.2RC1 compatability
2006-04-18, ide,		135538,	Gunnar Wagenknecht,	<10,		mkersten,	3.2RC1 compatability
2006-04-27, jira,		129086, Brock Janiczak,		<1000,		mkersten,	JIRA query wizard
2006-04-27, jira,		129086, Eugene Kuleshov,	<1000,		mkersten,	JIRA query wizard

0.5.2
2006-05-04, monitor,	139293,	Leah Findlater,		<10,		mkersten,	made questionnaire page optional
2006-05-11, bugzilla,	141251,	Brock Janiczak,		<100,		mkersten,	progress for settings validation
2006-05-12, tasklist,	132656, Stefan Langer,		<100,		mkersten,	disabling of internal browser
2006-05-16, tasklist,	141656,	Brock Janiczak,		<10,		mkersten,	based on constraint
2006-05-16, jira,		139320,	Brock Janiczak,		<100,		mkersten,	update for new JIRA APIs
2006-05-17, jira,		139320,	Brock Janiczak,		<1000,		mkersten,	form-based JIRA editor
2006-05-17, tasklist,	142362, Brian de Alwis,		<10,		mkersten,	check for running workbench
2006-05-18, bugzilla,	117035,	David Barri,		<100,		relves,		fixes for alternate encodings

0.5.3
2006-05-23,	tasklist,	142898,	Raphael Ackermann, 	<10,		relves,		search attribute update streamlining
2006-05-25,	core,		102663,	Brian de Alwis,		<1000,		mkersten,	multiple window support
2006-05-30, jira,		139314, Eugene Kuleshov,	<100,		mkersten,	jira query editing
